Kepler_ID,Teff,kepmag,Log_G
5006428,5710,16.048,4.413
5006496,5664,15.974,4.612
5006535,5809,14.233,4.388
5006599,5909,15.935,4.348
5006605,5899,16.181,4.320
5006620,5921,15.601,4.454
5006644,5916,16.364,4.311
5006648,5764,16.699,4.338
5006672,5926,15.920,4.425
5006721,5874,15.086,4.469
5006819,5742,16.261,4.380
5006873,5877,16.653,4.238
5006892,5740,16.282,4.606
5006903,5670,15.056,4.473
5006930,5833,15.857,4.547
5006945,5823,15.876,4.471
5006971,5656,16.908,4.316
5006987,5918,14.285,4.258
5007101,5664,16.432,4.456
5007133,5746,16.618,4.465
5007135,5867,15.365,4.402
5007214,5862,15.954,4.625
5007241,5744,15.712,4.615
5007386,5674,15.711,4.775
5007409,5911,15.599,4.748
5007445,5886,15.007,4.658
5007471,5758,14.910,4.599
5007493,5859,15.480,4.354
5007516,5690,16.338,4.508
5007549,5914,15.689,4.388
5007573,5880,15.716,4.477
5007705,5728,16.498,4.496
5007706,5928,16.552,4.327
5007727,5753,15.651,4.551
5007740,5852,16.814,4.232
5007768,5713,15.244,4.545
5007777,5871,16.679,4.423
5007778,5908,16.510,4.241
5007808,5800,15.287,4.579
5007821,5891,16.674,4.582
5007841,5629,15.869,4.493
5007875,5831,14.485,4.395
5007925,5722,16.834,4.410
5007944,5928,16.514,4.560
5008019,5858,16.315,4.383
5008041,5773,14.470,4.379
5008055,5792,16.549,4.566
5008092,5839,16.602,4.445
5008116,5788,16.721,4.511
5008152,5914,16.899,4.342
5008172,5735,12.618,4.598
5008287,5881,15.313,4.439
5008289,5819,14.835,4.560
5008308,5880,16.825,4.398
5008339,5789,16.722,4.375
5008342,5746,15.603,4.503
5008364,5799,15.951,4.868
5008400,5787,16.340,4.528
5008408,5830,13.059,4.542
5008422,5629,15.592,4.873
5008492,5848,14.595,4.468
5008573,5891,16.167,4.600
5008586,5836,16.313,4.570
5008604,5892,14.009,4.422
5008619,5787,15.577,4.549
5008643,5924,16.799,4.326
5008659,5787,16.230,4.474
5008779,5852,15.721,4.410
5008789,5703,16.890,4.432
5008811,5742,16.990,4.732
5008846,5728,14.774,4.465
5008852,5706,15.439,4.406
5008868,5911,16.177,4.310
5008894,5843,15.793,4.781
5008915,5891,16.866,4.543
5008932,5827,16.239,4.363
5008933,5639,16.516,4.416
5008937,5775,16.480,4.312
5008953,5902,14.367,4.336
5008963,5663,16.987,4.385
5008990,5674,16.542,4.449
5009095,5637,16.673,4.569
5009117,5740,15.232,4.522
5009140,5774,16.087,4.352
5009157,5788,15.161,4.494
5009181,5672,14.082,4.279
5009189,5680,14.832,4.334
5009190,5722,16.126,4.468
5009279,5865,15.921,4.529
5009302,5659,16.681,4.446
5009383,5704,16.953,4.358
5009394,5661,15.422,4.467
5009448,5650,14.841,4.230
5009619,5667,15.877,4.552
5009621,5903,14.537,4.397
5009636,5820,16.271,4.465
5009641,5846,16.766,4.511
5009699,5819,15.840,4.284
5009724,5666,16.670,4.579
5009762,5876,14.776,4.346
5009803,5840,16.941,4.358
5009809,5650,16.537,4.325
5009813,5725,15.707,4.437
5009814,5717,16.566,4.527
5009820,5858,16.521,4.517
5009822,5793,16.867,4.334
5009824,5842,16.198,4.691
5009829,5728,16.851,4.630
5009843,5889,16.007,4.406
5009854,5810,15.121,4.447
5009875,5902,15.839,4.528
5009901,5915,15.912,4.308
5009933,5703,16.375,4.371
5009955,5678,16.896,4.436
5009966,5826,14.689,4.397
5009977,5691,16.097,4.942
5009997,5731,16.168,4.456
5010040,5768,16.121,4.689
5010055,5897,16.330,4.558
5010060,5781,16.580,4.287
5010065,5890,16.939,4.375
5010094,5868,16.748,4.356
5010173,5833,16.292,4.582
5010178,5714,16.774,4.991
5010199,5777,16.327,4.509
5010390,5632,14.133,4.458
5010393,5878,16.929,4.424
5010465,5732,14.020,4.608
5010477,5899,16.000,4.642
5010506,5791,16.773,4.443
5014450,5684,15.174,4.354
5014564,5803,14.975,4.646
5014699,5684,15.120,4.542
5014717,5886,15.797,4.377
5014753,5754,14.333,4.420
5014916,5761,14.747,4.427
5014942,5889,16.850,4.465
5014999,5846,16.953,4.304
5015004,5876,16.149,4.301
5015049,5861,16.785,4.294
5015084,5819,12.982,4.213
5015103,5843,16.332,4.470
5015105,5844,14.625,4.582
5015108,5779,14.069,4.429
5015110,5781,16.612,4.593
5015116,5660,16.534,4.462
5015145,5698,13.332,4.339
5015265,5746,15.781,4.461
5015267,5691,16.670,4.378
5015289,5790,14.818,4.418
5015293,5806,15.777,4.512
5015296,5901,15.928,4.312
5015322,5852,16.837,4.656
5015325,5745,15.939,4.510
5015369,5905,14.393,4.275
5015446,5639,16.638,4.331
5015465,5748,15.168,4.384
5015526,5744,16.192,4.513
5015533,5806,16.525,4.460
5015550,5714,16.948,4.618
5015562,5792,15.923,4.597
5015570,5882,16.864,4.494
5015579,5926,16.346,4.476
5015645,5630,16.344,4.671
5015657,5883,13.471,4.289
5015667,5794,15.979,4.599
5015671,5827,15.546,4.582
5015686,5671,14.734,4.294
5015690,5731,16.693,4.440
5015695,5903,14.831,4.629
5015735,5803,15.390,4.433
5015760,5656,16.099,4.567
5015764,5841,14.925,4.680
5015766,5836,16.621,4.582
5015774,5791,15.601,4.857
5015787,5806,15.761,4.559
5015822,5687,15.697,4.608
5015835,5762,14.944,4.726
5015860,5674,16.337,4.641
5015867,5769,16.368,4.658
5015881,5664,15.699,4.690
5015886,5767,16.458,4.309
5015890,5866,14.773,4.439
5015907,5629,16.640,4.650
5015926,5848,12.952,4.349
5015939,5787,16.769,4.524
5015948,5811,14.549,4.498
5015967,5894,16.476,4.594
5016114,5880,16.675,4.569
5016127,5655,14.999,4.541
5016227,5637,16.181,4.471
5016228,5769,16.549,4.338
5016230,5879,16.257,4.403
5016238,5880,15.069,4.394
5016258,5915,16.034,4.546
5016263,5769,16.797,5.182
5016345,5791,16.545,4.394
5016364,5753,14.771,4.492
5016382,5833,16.663,4.484
5016391,5890,16.765,4.663
5016431,5719,16.610,4.497
5016489,5706,16.331,4.355
5016694,5723,16.731,4.354
5016700,5748,16.270,4.332
5016722,5649,16.218,4.375
5016760,5657,15.230,4.365
5016799,5693,16.917,4.512
5016809,5667,16.476,4.430
5016811,5807,15.794,4.280
5016838,5858,15.353,4.373
5016848,5810,16.572,4.295
5016849,5759,15.120,4.275
5016857,5861,16.656,4.442
5016882,5677,16.748,4.381
5016899,5837,16.535,4.375
5016905,5699,16.345,4.420
5016918,5878,16.980,4.302
5016935,5657,16.183,4.419
5016942,5664,16.884,4.344
5016971,5867,16.832,4.645
5016994,5869,16.803,4.318
5017009,5694,13.831,4.343
5017011,5735,15.251,4.428
5017022,5665,16.915,4.552
5017053,5829,16.425,4.330
5017074,5927,16.146,4.265
5017086,5637,16.992,4.888
5017130,5918,16.541,4.281
5017174,5818,14.942,4.224
5017208,5730,16.435,4.319
5017296,5849,15.804,4.506
5017308,5693,15.617,4.384
5017319,5921,16.771,4.418
5017322,5824,16.711,4.307
5017349,5912,16.536,4.521
5017357,5810,15.791,4.400
5017390,5667,16.604,4.409
5017399,5836,16.145,4.606
5017400,5675,16.331,4.336
5017402,5816,15.179,4.483
5017413,5712,15.111,4.295
5017440,5686,16.563,4.579
5017502,5692,16.875,4.501
5017515,5768,16.096,4.319
5017524,5764,16.779,4.306
5017525,5789,16.675,4.247
5017555,5718,15.358,4.551
5017674,5824,16.923,4.479
5017677,5845,16.497,4.509
5017687,5802,15.927,4.677
5017699,5811,16.650,4.575
5017719,5708,15.894,4.474
5017722,5644,16.932,4.320
5017740,5791,16.374,4.479
5017782,5665,15.479,4.388
5017802,5744,15.685,4.648
5017807,5677,16.037,4.478
5017834,5772,16.408,4.430
5017865,5786,16.010,4.362
5017876,5846,13.713,4.633
5017970,5679,15.296,4.549
5017973,5836,16.515,4.462
5018000,5852,16.469,4.574
5018031,5669,16.234,4.357
5018078,5731,15.623,4.823
5018141,5667,16.611,4.466
5018150,5745,16.788,4.423
5018181,5868,16.467,4.332
5018228,5673,15.419,4.622
5018248,5823,16.061,4.658
5018264,5770,16.989,4.312
5018343,5782,16.453,4.367
5018390,5757,16.708,4.224
5018417,5785,16.452,4.354
5018437,5772,16.276,4.338
5018438,5889,16.564,4.597
5018444,5771,16.906,4.370
5018483,5877,16.432,4.500
5018529,5735,16.861,4.333
5018549,5701,16.057,4.608
5018603,5738,16.921,4.504
5018633,5722,15.041,4.237
5018647,5798,16.166,4.312
5018758,5718,16.111,4.214
5018767,5783,15.147,4.502
5018818,5714,16.373,4.422
5018854,5861,16.272,4.203
5018877,5832,16.065,4.482
5018893,5675,16.527,4.636
5018898,5777,15.831,4.309
5018974,5741,16.066,4.366
5018997,5806,16.468,4.603
5019030,5882,16.056,4.359
5019153,5796,14.201,4.451
5019167,5685,16.162,4.441
5019178,5783,16.107,4.483
5019213,5874,16.777,4.340
5019248,5665,15.575,4.451
5019272,5725,16.932,4.376
5019398,5912,15.882,4.621
5019399,5736,14.398,4.677
5019440,5801,16.260,4.554
5019475,5823,15.722,4.471
5019493,5693,16.253,4.551
5019498,5794,13.720,4.428
5019543,5730,16.309,4.461
5019592,5682,15.838,4.591
5019614,5698,16.651,4.428
5019628,5689,15.217,4.569
5019656,5795,15.760,4.503
5019678,5637,16.129,4.919
5019691,5650,16.988,4.521
5019698,5718,15.594,4.433
5019730,5919,15.997,4.500
5019871,5779,14.041,4.537
5019943,5828,16.885,4.341
5019999,5805,15.594,4.240
5020143,5772,16.679,4.287
5020147,5678,16.128,4.755
5020223,5807,15.660,4.521
5020224,5637,15.255,4.545
5020225,5646,15.534,4.511
5020233,5780,16.412,4.423
5020236,5859,16.306,4.616
5020286,5822,16.886,4.548
5020322,5652,16.483,4.513
5020329,5804,14.962,4.697
5020330,5660,15.415,4.375
5020345,5675,16.928,4.313
5020355,5709,15.764,4.535
5020408,5743,16.744,4.267
5020423,5660,16.685,4.334
5020431,5723,15.682,4.304
5020480,5780,13.723,4.561
5020503,5721,16.544,4.526
5020529,5695,16.834,4.538
5020563,5685,14.045,4.424
5020585,5751,16.852,4.371
5020682,5753,15.613,4.386
5020694,5770,16.391,4.685
5020758,5722,15.316,4.520
5020798,5663,15.763,4.459
5020862,5822,16.780,4.473
5020976,5727,16.139,4.515
5020996,5764,16.572,4.587
5021010,5791,13.687,4.355
5021042,5694,15.024,4.937
5021061,5878,16.716,4.491
5021166,5813,14.562,4.669
5021176,5668,14.865,4.479
5021295,5764,16.574,4.495
5021407,5740,16.778,4.264
5021420,5774,16.754,4.603
5021421,5701,16.487,4.466
5021446,5711,15.206,4.526
5021457,5777,16.506,4.523
5021469,5656,16.710,4.547
5021493,5708,16.297,4.630
5021528,5827,14.488,4.275
5021542,5798,16.854,4.316
5021557,5649,16.325,4.373
5021558,5634,16.778,4.325
5021604,5876,16.954,4.530
5021633,5823,16.363,4.497
5021722,5723,16.916,4.415
5021744,5926,16.537,4.287
5021781,5661,14.843,4.361
5021784,5783,15.176,4.503
5021789,5840,16.579,4.443
5021913,5874,14.678,4.375
5021918,5648,14.208,4.404
5021954,5839,16.333,4.398
5021955,5876,14.677,4.216
5021967,5800,16.108,4.310
5022019,5760,16.602,4.316
5022103,5657,15.572,4.496
5022110,5747,16.128,4.320
5022113,5654,15.589,4.587
5022119,5842,16.033,4.364
5022175,5692,16.846,4.580
5022224,5663,16.763,4.388
5022252,5767,15.826,4.777
5022260,5683,16.555,4.584
5022317,5652,16.171,4.651
5022338,5923,14.467,4.300
5022349,5813,16.639,4.573
5022367,5845,16.013,4.766
5022374,5738,13.941,4.251
5022424,5840,16.354,4.580
5022440,5719,15.286,4.754
5022454,5891,13.216,4.283
5022521,5812,15.291,4.324
5022540,5701,16.976,4.724
5022580,5820,15.113,4.310
5022660,5911,16.508,4.218
5022748,5883,14.988,4.387
5022775,5884,16.042,4.672
5022794,5875,15.576,4.578
5022802,5891,14.010,4.289
5022819,5672,14.018,4.523
5022827,5908,16.740,4.799
5022858,5644,14.267,4.833
5022935,5630,15.587,4.608
5022965,5752,16.810,4.641
5022977,5817,15.721,4.413
5022990,5774,15.098,4.417
5023013,5833,16.778,4.462
5023127,5661,16.990,4.250
5023287,5867,16.717,4.404
5023349,5924,16.755,4.845
5023390,5845,16.936,4.326
5023440,5820,14.811,4.326
5023543,5783,16.312,4.589
5023561,5915,16.480,4.241
5023580,5859,16.971,4.796
5023621,5890,16.437,4.671
5023643,5920,16.094,4.319
5023748,5749,16.344,4.332
5023761,5809,15.600,4.484
5023766,5651,16.994,4.234
5023800,5768,16.742,4.896
5023821,5661,14.456,4.766
5023822,5814,14.358,4.448
5023841,5916,16.538,4.713
5023861,5668,16.583,4.984
5023867,5848,16.856,4.810
5024015,5677,16.147,4.328
5024112,5877,16.654,4.652
5024118,5785,16.833,4.592
5024132,5775,15.740,4.301
5024146,5860,14.845,4.241
5024230,5867,15.677,4.573
5024247,5813,16.712,4.634
5024263,5720,15.255,4.440
5024287,5847,14.680,4.285
5024324,5920,14.945,4.302
5024364,5831,16.980,4.376
5024437,5749,16.936,4.692
5024448,5829,15.753,4.889
5024463,5868,15.070,4.602
5024480,5774,15.777,4.532
5024485,5739,16.907,4.371
5024492,5628,15.120,4.291
5024506,5714,15.121,4.553
5024509,5749,16.260,4.906
5024520,5783,16.964,4.621
5024527,5743,15.900,4.348
5024545,5838,16.866,4.730
5024552,5783,14.725,4.317
5024577,5656,16.769,5.090
5024637,5907,16.416,4.760
5024646,5794,16.892,4.393
5024659,5765,16.369,4.480
5024667,5877,15.003,4.510
5024695,5753,16.659,4.578
5024742,5723,16.004,4.466
5024761,5650,15.127,4.525
5024808,5688,16.958,4.872
5024815,5831,15.666,4.337
5024832,5925,16.256,4.243
5024839,5717,16.683,4.289
5024849,5821,16.758,4.559
5024865,5882,16.649,4.757
5024886,5863,16.144,4.518
5024888,5878,16.600,4.629
5024904,5841,16.629,4.448
5024952,5795,16.900,4.345
5025165,5816,14.478,5.035
5025176,5731,16.241,4.251
5025189,5860,16.899,4.788
5025233,5879,12.435,4.309
5025252,5847,16.923,4.642
5025287,5756,16.787,4.349
5025288,5709,15.130,4.834
5025294,5697,13.266,4.494
5025295,5827,15.123,4.565
5025296,5630,15.880,4.359
5025316,5651,15.673,4.495
5025317,5694,16.697,4.614
5025335,5908,16.556,4.607
5025363,5892,16.661,4.665
5025394,5768,16.983,4.722
5025399,5802,16.595,4.856
5025406,5732,16.926,4.705
5025418,5839,16.216,4.674
5025421,5679,16.861,4.804
5025434,5635,16.540,4.879
5025435,5660,16.463,4.545
5025481,5731,16.399,5.040
5025538,5729,15.258,4.624
5025543,5864,14.911,4.649
5025555,5925,16.724,4.804
5025556,5786,16.906,4.514
5025558,5767,16.000,4.611
5025590,5810,16.873,4.402
5025617,5695,16.329,4.704
5025624,5817,16.732,4.884
5025635,5682,16.354,4.232
5025666,5731,16.860,4.713
5025688,5786,14.944,4.368
5025698,5905,15.070,4.675
5025716,5862,16.511,4.868
5025776,5670,16.865,4.645
5025778,5918,16.062,4.333
5025789,5687,15.896,4.525
5025825,5753,15.301,4.430
5025843,5805,16.973,4.383
5025854,5803,16.702,4.232
5025860,5821,15.402,4.336
5025889,5645,15.729,4.547
5025899,5920,15.486,4.718
5025971,5700,15.567,4.477
5025999,5644,14.208,4.653
5026022,5636,16.998,4.537
5026034,5852,15.110,4.631
5026088,5720,14.654,4.685
5026093,5708,15.602,4.501
5026113,5847,15.171,4.413
5026147,5636,16.523,4.243
5026180,5643,16.938,4.732
5026189,5699,15.525,4.293
5026198,5720,14.658,4.665
5026279,5711,16.327,4.408
5026306,5672,15.115,4.372
5026316,5737,15.146,4.509
5026326,5738,15.012,4.378
5026340,5748,15.834,4.700
5026343,5852,16.600,4.480
5026357,5853,15.692,4.662
5026391,5887,15.828,4.503
5026395,5865,16.745,4.598
5026473,5890,15.274,4.569
5026495,5892,16.420,4.375
5026500,5886,15.348,4.571
5026533,5643,15.616,4.450
5026596,5881,16.878,4.346
5026640,5770,15.724,4.880
5026683,5800,15.965,4.674
5026690,5756,16.639,4.688
5026716,5692,16.999,4.491
5026722,5667,15.801,4.375
5026754,5775,14.985,4.556
5027021,5666,16.677,4.452
5027266,5714,16.023,4.672
5027418,5719,16.814,4.317
5027658,5803,15.184,4.768
5027659,5921,16.838,4.215
5027671,5812,13.310,4.440
5027707,5742,15.152,4.391
5027708,5910,16.754,4.365
5027778,5741,16.626,4.361
5027847,5757,14.892,4.278
5027858,5756,16.404,4.488
5027880,5635,16.336,4.504
5027943,5746,16.482,4.341
5027970,5901,15.317,4.418
5027971,5728,16.691,5.021
5028009,5818,16.792,4.347
5028013,5828,13.845,4.415
5028021,5923,15.212,4.520
5028025,5910,15.871,4.543
5028100,5717,15.188,4.417
5028165,5898,14.890,4.364
5028174,5727,15.739,4.583
5028183,5706,14.490,4.425
5028261,5769,16.875,4.357
5028266,5710,16.035,4.356
5028302,5670,16.541,4.347
5028331,5671,16.920,4.397
5028375,5671,16.845,4.296
5028389,5662,16.952,4.379
5031576,5797,14.362,4.412
5031583,5751,14.424,4.417
5031695,5652,16.992,4.294
5031705,5765,15.870,4.212
5031743,5844,14.350,4.443
5031833,5903,16.102,4.286
5031850,5700,16.370,4.321
5031857,5838,14.373,4.566
5031904,5864,14.553,4.275
5031948,5786,15.251,4.571
5031974,5832,14.761,4.219
5031988,5712,16.639,4.502
5032008,5711,16.560,4.335
5032163,5632,16.558,4.291
5032228,5748,15.687,4.318
5032263,5826,16.332,4.217
5032535,5668,16.842,4.303
5032688,5866,15.200,4.610
5032842,5704,14.628,4.655
5032946,5773,15.266,4.548
5032961,5821,14.627,4.936
5033073,5880,13.681,4.463
5033074,5700,15.729,4.290
5033134,5750,15.003,4.446
5033189,5725,14.239,4.659
5033359,5644,14.607,4.301
5033823,5861,13.469,4.574
5034112,5717,15.115,4.493
5034151,5917,14.641,4.549
5034174,5861,15.236,4.460
5034202,5670,15.674,4.803
5034263,5754,14.285,4.678
5034265,5658,15.035,4.423
5034413,5640,16.059,4.568
5034559,5756,14.195,4.516
5034574,5919,15.219,4.392
5034586,5753,13.644,4.384
5034722,5746,14.700,4.328
5034865,5662,15.007,4.491
5034900,5694,16.649,4.372
5034910,5920,15.445,4.637
5034965,5800,16.052,4.485
5035323,5828,15.957,4.550
5035349,5818,14.125,4.238
5035641,5760,15.449,4.648
5035754,5734,15.685,4.707
5035814,5681,16.981,4.334
5035861,5823,14.206,4.311
5035931,5718,14.753,4.337
5035935,5707,15.657,4.283
5035969,5770,15.413,4.901
5035972,5716,14.385,4.367
5036021,5694,14.103,4.382
5036092,5666,14.548,4.393
5036132,5776,16.277,4.470
5036226,5650,16.706,4.278
5036239,5656,15.443,4.202
5036295,5854,16.721,4.383
5036357,5727,15.221,4.296
5036366,5635,16.211,4.264
5036416,5656,15.107,4.412
5036437,5805,16.651,4.786
5036451,5756,16.545,4.537
5036760,5753,16.598,4.520
5036805,5720,16.865,4.496
5036816,5692,16.627,4.497
5036830,5776,14.343,4.432
5036863,5722,16.244,4.345
5036928,5707,15.534,4.653
5037041,5832,16.834,4.507
5037076,5648,14.895,4.261
5037084,5691,15.753,4.239
5037086,5845,16.679,4.387
5037117,5885,15.872,4.472
5037132,5769,16.668,4.248
5037174,5837,15.870,4.356
5037373,5854,16.393,4.764
5037387,5903,15.657,4.557
5037396,5904,14.418,4.929
5037488,5698,16.647,4.539
5037503,5679,16.759,4.462
5037507,5848,16.903,4.816
5037554,5863,15.292,4.539
5037634,5910,15.989,4.402
5037637,5776,16.140,4.520
5037661,5861,16.998,4.707
5037728,5761,16.040,4.419
5037740,5779,15.820,4.613
5037767,5807,16.834,4.542
5037769,5824,16.863,4.523
5037781,5727,16.246,4.230
5037814,5727,16.728,4.585
5037845,5844,16.916,4.504
5037859,5670,15.288,4.498
5037948,5924,15.834,4.437
5038027,5659,16.992,4.514
5038063,5752,16.478,4.432
5038086,5801,16.849,4.343
5038131,5703,15.944,4.458
5038165,5640,16.209,4.748
5038233,5846,16.673,4.543
5038319,5724,16.700,4.338
5038387,5720,15.687,4.362
5038406,5898,14.954,4.691
5038412,5701,13.434,4.535
5038417,5711,16.074,4.838
5038430,5646,16.463,4.682
5038437,5844,16.222,4.518
5038448,5686,16.171,4.671
5038486,5636,16.766,4.812
5038506,5863,16.282,4.594
5038534,5787,15.950,4.899
5038602,5783,16.093,4.944
5038642,5718,16.440,4.533
5038647,5851,16.987,4.416
5038739,5879,16.570,4.293
5038754,5722,13.811,4.589
5038763,5787,16.923,4.434
5038766,5631,16.579,4.345
5038793,5705,16.717,4.682
5038973,5647,16.326,4.616
5039010,5813,14.882,4.315
5039018,5672,16.018,4.786
5039130,5855,16.964,4.792
5039135,5673,15.965,4.374
5039222,5766,14.776,4.574
5039274,5743,15.796,4.238
5039295,5706,15.130,4.441
5039357,5827,14.025,4.357
5039367,5706,15.425,4.247
5039489,5897,14.343,4.391
5039509,5791,16.087,4.413
5039686,5676,16.011,4.581
5039687,5721,14.087,4.532
5039749,5809,15.483,4.571
5039751,5899,15.385,4.478
5039864,5746,15.573,4.298
5039902,5666,16.966,4.210
5039940,5834,15.555,4.382
5039949,5670,14.672,4.397
5040184,5917,16.408,4.484
5040212,5706,15.898,4.488
5040223,5831,14.705,4.386
5040250,5633,15.597,4.392
5040269,5865,14.927,4.379
5040273,5658,16.935,4.390
5040282,5858,16.476,4.331
5040325,5824,15.543,4.272
5040333,5700,14.919,4.229
5040393,5782,15.116,4.350
5040422,5856,16.810,4.538
5040719,5684,16.842,4.213
5041242,5797,16.907,4.455
5041347,5865,16.383,4.278
5041477,5837,16.848,4.369
5041512,5825,15.576,4.263
5041555,5716,15.118,4.320
5041661,5867,16.848,4.370
5041720,5679,16.734,4.231
5041801,5719,16.588,4.506
5041821,5807,14.934,4.496
5041835,5665,15.500,4.574
5041900,5767,16.519,4.223
5041916,5865,14.728,4.408
5041924,5673,16.641,4.318
